@RELATION P2BotAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE foso {1, 0}
@ATTRIBUTE obstaculo {1, 0}
@ATTRIBUTE enemys {1, 0}
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@ATTRIBUTE cluster STRING
@data
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 107, 0, 0, 0, 5, 172, 871, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 107, 0, 0, 0, 5, 172, 871, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 107, 0, 0, 0, 5, 172, 871, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 108, 0, 0, 0, 5, 172, 871, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 108, 0, 0, 0, 4, 172, 871, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 12, 56, 108, 0, 0, 0, 4, 172, 871, AVANZA, no_danger
0, 0, -24, -60, -60, -60, -60, -60, -60, 0, 11, 56, 109, 0, 1, 0, 4, 171, 871, JUMP-ADVANCE, peligro
0, 0, -24, -60, -60, -60, -60, -60, -60, 0, 11, 56, 109, 0, 1, 0, 4, 171, 871, JUMP-ADVANCE, peligro
0, 0, -24, -60, -60, -60, -60, -60, -60, 0, 11, 56, 109, 0, 1, 0, 3, 171, 871, AVANZA, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 0, 9, 56, 110, 0, 1, 0, 3, 171, 871, JUMP-ADVANCE, peligro
0, 0, 0, -24, -60, 0, -60, 0, -60, 0, 9, 56, 110, 0, 0, 0, 3, 171, 871, AVANZA, no_danger
-24, 0, 0, 0, -24, 0, 0, 0, 0, 0, 9, 56, 110, 0, 1, 0, 2, 171, 871, JUMP-ADVANCE, peligro
-24, 0, 0, 0, 0, 0, 0, 0, 80, 0, 6, 57, 111, 0, 1, 0, 0, 171, 887, AVANZA, peligro
-24, 0, 0, 0, 0, 0, 0, 0, 80, 0, 6, 57, 111, 0, 1, 0, 1, 171, 887, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 0, -60, 80, -60, 0, 6, 57, 111, 0, 0, 0, 1, 171, 887, AVANZA, no_danger
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 4, 57, 112, 0, 0, 1, 1, 171, 887, JUMP-ADVANCE, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 4, 57, 112, 0, 0, 1, 1, 171, 887, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 0, 4, 57, 112, 0, 0, 1, 1, 171, 887, AVANZA, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 57, 113, 0, 0, 0, 1, 171, 333, AVANZA, no_danger
